pred	true
1392.01318359	1195.32
1737.67749023	2832.18
12006.8359375	11053.55
1021.63848877	799.55
1235.65405273	1240.77
2540.52734375	1712.07
1679.98620605	1860.96
3399.10546875	3034.9
5508.02392578	8430.47
1695.21362305	1870.5
1873.05578613	396.69
1517.31262207	753.81
5291.72363281	2994.36
2290.25341797	2473.2
6936.11914062	4211.12
1542.32214355	1616.94
4693.66503906	4696.54
1605.83117676	3986.88
2243.01171875	1925.75
2291.25732422	3867.78
1866.97351074	2337.25
927.960083008	1868.71
2775.29833984	3204.41
2405.34472656	778.73
2651.52001953	3560.11
4318.88427734	5619.82
1560.34851074	1362.43
1201.10559082	2063.74
3814.5690918	4070.94
962.540344238	896.12
859.24810791	2013.4
2943.21679688	2925.49
1030.62683105	726.76
909.91973877	726.64
855.698303223	715.23
3847.29663086	5195.15
5888.140625	4175.01
1789.10021973	1909.36
2310.72705078	2343.94
961.379394531	872.54
1865.77209473	4513.62
1715.87524414	1816.36
1186.99902344	655.75
898.953552246	671.91
3834.24951172	2722.53
2714.88183594	3622.16
1169.09460449	1394.68
8386.56738281	5124.2
870.122375488	1014.2
1083.27416992	855.72
1170.08398438	1510.3
2261.25292969	3904.08
2402.25	2356.27
2036.59924316	1524.67
930.976989746	793.62
1375.35498047	2065.21
3270.72753906	1858.35
2181.12866211	2861.75
3220.63989258	3412.83
1080.45446777	562.91
1666.53808594	1036.72
2751.04443359	2794.77
1167.77307129	584.49
1453.93811035	1296.59
1044.85400391	1544.08
5525.53320312	7219.98
3082.03759766	3800.64
4333.23291016	2893.16
6401.27636719	5862.56
2692.23779297	2146.72
3605.59741211	3288.69
1457.76098633	582.9
3230.08300781	4800.67
990.148864746	1498.0
1032.23950195	2070.87
1393.73278809	811.47
1833.03283691	2074.24
1305.29748535	1099.28
845.858581543	657.38
4910.13085938	4641.21
3763.56835938	2489.3
5051.11230469	4778.08
1312.33288574	1410.6
2178.99853516	2799.7
1386.96252441	831.87
4323.24804688	6798.67
1789.59594727	914.39
848.694335938	673.72
1309.21459961	1240.52
1397.30407715	1418.04
1238.75244141	789.06
5015.02685547	994.19
2620.45629883	3111.43
3223.67895508	4174.19
2170.51293945	3357.45
2276.92651367	1749.18
2187.51342773	5341.67
1045.45556641	2386.09
1448.87133789	2317.31
1392.59216309	949.09
2604.5769043	3891.7
2830.05517578	753.22
2069.29956055	1429.42
1700.80688477	1956.56
1143.87316895	1232.42
2804.58837891	2187.68
813.319274902	1249.76
802.239379883	731.18
4162.76904297	10616.66
1497.94018555	1549.14
1401.04504395	1090.15
2149.43188477	944.17
5385.39990234	9530.18
863.246887207	809.49
1929.79553223	2027.19
3758.84423828	4205.11
2355.77734375	295.0
8325.81933594	2694.36
1277.52685547	1540.55
1803.0592041	1235.61
1466.35351562	1292.27
1873.60339355	1541.31
2739.43066406	5059.0
6866.25048828	9086.12
3891.03271484	5475.4
2225.02368164	4941.68
752.096923828	638.47
2009.86450195	2423.12
1841.28149414	1369.84
4724.16162109	7805.27
2533.30078125	2741.0
2234.109375	3296.78
1240.96411133	1524.43
1413.1328125	2234.16
1160.76464844	543.98
3733.84204102	1140.15
3829.33447266	4400.13
4679.65722656	10417.27
2199.04589844	3195.27
1849.56018066	2054.63
1736.19824219	933.54
1195.23059082	3153.56
3074.83886719	2477.17
1268.00463867	1503.75
1453.58874512	1512.4
2112.99243164	1835.86
1234.42321777	1620.24
1819.42993164	1275.36
2021.7199707	1694.63
1995.9263916	2413.4
2696.9777832	2196.41
1257.05688477	1124.45
1691.74780273	3672.38
1257.37109375	2123.5
2006.07763672	2500.4
1519.87316895	1957.05
1221.97937012	1394.45
2277.00146484	2168.35
2440.04052734	5519.08
1504.27636719	1072.04
1448.7199707	578.23
1320.28149414	765.23
794.524597168	1389.4
1447.2845459	673.44
5321.28271484	3058.39
4903.3828125	4572.69
1042.19885254	707.45
932.647216797	5072.88
1932.01538086	2322.47
2077.3034668	1884.87
2196.59155273	1452.82
1778.27636719	1540.92
3777.50244141	6406.21
758.456665039	977.09
955.644714355	1580.89
1537.93334961	3057.53
1012.21435547	1178.59
1084.77832031	3304.61
2421.38671875	1843.66
1378.85827637	1009.33
927.362915039	603.9
2366.94921875	1340.22
1359.05615234	690.64
3355.36767578	1104.62
2857.00073242	3334.05
2563.96679688	2594.24
1259.39978027	1863.06
3283.31274414	2383.26
1360.90039062	1146.13
2203.69604492	822.83
2500.97436523	2475.8
1554.15856934	604.25
1369.47241211	2068.01
1642.34228516	3633.72
3676.39599609	3404.69
1566.21875	1489.86
1290.49328613	799.01
1180.99084473	503.54
905.04296875	782.49
3536.48950195	7855.88
2728.27197266	582.99
2393.56811523	1701.11
1421.77404785	985.74
1097.35559082	1722.59
2043.79736328	2897.31
1552.06347656	1750.2
2322.48706055	2211.47
3341.91357422	2897.13
5727.17089844	6324.3
1973.14172363	2045.57
1774.10009766	944.08
775.52532959	806.49
1411.19348145	803.37
2291.72167969	2074.35
8211.44140625	6224.15
4383.59277344	1734.58
2310.82836914	1081.69
1024.34094238	1857.1
3678.87548828	3194.83
2935.83422852	4347.12
1301.98852539	744.2
1368.5604248	1047.46
3152.93017578	2462.38
782.356933594	689.57
761.621643066	259.76
1774.31921387	2478.56
1320.05993652	1173.76
4597.78759766	2496.35
3777.10961914	3049.1
1314.5267334	1405.95
1301.79614258	1348.82
858.052978516	289.44
6996.57568359	8362.66
1633.97631836	1102.35
2500.46875	1452.75
2044.6072998	7092.83
2279.71508789	1650.21
1393.19189453	1488.23
4178.03759766	6305.97
1072.79846191	1175.52
3662.81054688	2392.72
1620.10144043	954.34
1597.91333008	5928.76
5638.85791016	7470.66
1561.75390625	3345.4
2988.64355469	4568.51
1364.21850586	2076.48
3019.50708008	3555.48
4407.20068359	3744.57
1715.96435547	2185.02
2002.96740723	3733.74
5513.02685547	4008.52
1103.57849121	2425.37
1764.96289062	3729.61
2346.14990234	2743.4
2722.96655273	3025.06
1647.86633301	1910.73
1499.66479492	2319.98
2784.07421875	2376.27
5208.33154297	8420.25
6007.34375	6706.81
2111.86010742	2532.59
1619.97705078	1361.08
1959.51623535	2543.12
3153.23071289	5185.29
1554.33117676	3327.37
2699.81103516	3090.28
1084.10717773	790.6
991.504821777	383.56
1679.58251953	657.22
1740.44226074	1675.8
2369.24731445	3061.19
3824.82348633	4561.88
1827.90673828	839.77
681.030273438	862.7
4079.32714844	4324.33
1367.57409668	1277.67
1512.36608887	2418.38
3079.20532227	2880.94
1944.6973877	1247.5
2396.28149414	3528.35
888.364807129	794.58
976.003112793	585.86
1717.78918457	968.48
2194.54052734	1551.66
1681.31726074	1515.47
2099.2590332	671.97
3828.69921875	5107.46
2387.359375	3518.18
2178.65795898	1327.36
1450.47717285	1806.55
1001.26928711	846.73
3025.33227539	5996.3
1795.1315918	1554.95
2130.01464844	1698.02
1092.55517578	2959.3
6713.26074219	9879.14
2235.62036133	6273.71
3284.13623047	2607.84
1928.74865723	4275.88
1354.6184082	1094.54
2060.3840332	2787.64
1899.39941406	5956.68
4693.2578125	2656.52
959.915405273	629.08
1378.06420898	439.0
2469.27954102	1579.64
4354.61328125	3439.62
3198.94287109	2772.38
3465.76318359	2836.82
3613.27368164	6234.22
1239.47497559	1054.87
1399.81030273	827.24
4144.36523438	6573.58
2637.21337891	1503.03
2228.76147461	977.13
2678.54931641	1746.99
2802.15283203	2072.97
1600.81970215	3690.88
3292.5534668	3842.42
6191.92236328	5009.56
1695.18933105	6696.35
2721.53881836	4020.07
4982.96142578	1828.21
3049.60131836	4588.21
1848.78430176	1727.26
7838.58837891	7944.96
2146.52001953	1242.95
2366.66259766	749.72
798.956665039	2060.6
4231.60253906	8537.7
4771.83691406	4706.09
858.745117188	1283.85
3090.14282227	4903.09
9991.984375	11006.96
1621.19873047	1312.26
1527.3001709	513.78
3147.84667969	4000.26
3875.859375	7774.42
3474.18847656	2368.79
2492.76513672	3292.32
3914.28686523	7923.24
844.111877441	902.54
2685.25292969	3441.0
2540.87158203	2234.05
931.751953125	1668.33
2437.69946289	6734.0
1013.66485596	534.77
1738.14074707	1616.57
1376.20849609	1850.51
1731.74829102	2615.71
2671.90332031	6715.13
1648.61682129	831.3
1731.9588623	1189.58
1030.90063477	638.77
3440.85253906	2224.93
1492.91015625	3143.15
2349.19384766	2459.12
2394.05322266	1296.94
1503.8638916	1676.06
3290.50048828	2987.86
1102.90979004	1188.69
1891.75537109	1788.98
1320.97802734	3036.32
2899.11083984	2437.63
1919.34289551	5823.66
8801.8984375	9067.0
1816.12927246	2957.2
2526.00415039	2192.68
1475.36877441	1106.03
5805.94335938	6303.74
902.810302734	387.38
937.386169434	1542.9
1407.73291016	3114.28
1321.62194824	2178.26
2739.57958984	2370.91
1015.37731934	1657.08
4608.94287109	586.11
1301.15063477	1309.19
7036.3828125	4186.75
12848.9902344	11383.05
2742.56494141	2384.7
3432.4296875	2960.83
1684.71520996	1779.29
2293.68945312	5276.84
1544.87988281	1006.94
1416.76611328	17355.29
2480.60083008	1967.38
1615.54907227	462.43
2294.32275391	1180.6
2131.7878418	3325.19
3859.41259766	4993.44
2724.6472168	2889.06
1330.66833496	3022.52
1600.31140137	4784.11
3630.42993164	3362.98
1021.47283936	604.55
6684.45507812	8862.02
5171.85302734	5956.32
1748.38012695	929.09
4885.75732422	5042.05
2454.41455078	1117.97
2015.82763672	1830.8
784.083496094	1675.24
1313.5435791	8313.64
8023.34277344	13368.63
2244.15966797	11316.63
5027.09375	3588.52
3218.09155273	4619.83
4356.70263672	4655.88
1487.13745117	822.77
2864.33813477	5334.93
6055.07763672	7063.13
2709.92944336	2628.37
1054.18383789	512.18
3885.13720703	180.0
5345.42724609	2107.58
1391.60900879	714.28
1426.66027832	769.62
2378.48046875	4643.02
1550.58911133	559.24
1378.3737793	881.72
1732.75683594	1380.97
1960.88366699	2727.61
3691.54541016	5497.0
1671.55517578	1205.74
5085.6484375	6684.9
2425.57568359	4155.98
1264.71789551	2951.78
2291.59155273	3202.21
6168.02978516	7947.85
1503.28894043	1296.41
3234.20727539	2591.24
5571.98876953	6340.86
5948.26611328	14899.89
4235.6484375	4345.68
2219.71142578	5688.06
5422.81640625	4358.77
1579.49743652	2625.96
1389.96435547	755.83
2048.88012695	2454.39
2440.25341797	4858.6
2067.2019043	1540.5
2768.65380859	4384.17
1762.46252441	1034.75
7509.20117188	1939.69
5101.52294922	7582.01
1975.21264648	1200.33
1155.57006836	570.29
1129.66662598	1482.86
1953.32275391	3032.28
1943.02990723	2260.62
1382.4831543	1253.44
5261.45507812	6211.53
2388.18920898	3904.11
4644.76806641	9839.34
2197.71655273	1682.51
11394.609375	11059.76
1157.8326416	624.1
5931.24414062	3101.6
2729.49902344	2760.37
11790.1757812	8512.62
6830.92285156	12374.02
2525.72119141	1470.57
2398.86743164	4755.29
1247.92053223	1020.84
1541.01867676	1749.02
1772.33044434	1992.47
2722.44995117	3402.42
1276.58728027	1080.24
1901.31958008	1466.7
2112.4140625	4423.38
1331.21728516	690.97
1814.1472168	3033.36
1480.89038086	814.15
1439.30957031	1628.34
1792.42272949	2629.26
4055.52172852	4907.6
9028.95117188	7812.61
869.325256348	436.93
1326.8692627	1078.72
2495.76000977	2209.19
5554.42773438	7613.14
2664.72583008	2342.97
1874.45410156	1511.95
1192.15405273	1568.06
2223.46582031	3231.33
1784.51293945	783.86
1471.13623047	1413.34
2170.51904297	2649.14
2078.61914062	1276.28
1225.16088867	850.83
2512.47924805	1876.76
1449.08898926	291.41
2324.48461914	2260.02
1823.27819824	1337.26
6959.6015625	5392.18
2248.79467773	1276.19
2065.36425781	1987.23
1172.00097656	893.79
1539.34277344	2449.85
1773.67712402	2228.04
1536.49157715	4326.05
2645.36962891	2270.32
1156.22924805	1770.52
3710.45654297	4624.72
1768.23046875	1377.0
1037.25158691	684.49
1162.1973877	1091.94
1640.61242676	988.8
1586.46594238	4047.6
1594.51098633	2210.54
1481.48510742	1743.14
3398.04223633	3955.9
3588.58935547	4083.8
1050.76025391	2613.59
4894.03027344	5283.84
2483.80249023	1546.98
1894.19787598	2624.7
2800.79296875	4281.66
1090.62365723	1678.88
1567.38427734	1809.28
2204.08276367	1801.08
1371.49108887	1566.29
3033.00512695	2480.21
3208.5	3176.51
1977.55737305	759.14
1341.46313477	1097.76
3227.48413086	2744.12
3121.33691406	2303.45
1701.80712891	3541.65
3611.93676758	1606.99
976.661865234	1041.86
1913.8001709	2020.13
1781.66809082	1652.25
2531.33984375	1682.12
4264.65332031	3623.44
1623.34619141	1494.23
2532.29833984	1757.79
4474.20117188	4043.39
2309.0065918	1223.24
1633.55944824	506.73
1485.06396484	4149.91
1045.94274902	2776.09
1298.26208496	1541.97
1599.63244629	853.6
2482.87280273	2364.41
1766.86254883	2852.85
1454.73144531	862.49
2254.40551758	3662.9
1239.81958008	1793.21
3218.50292969	1383.87
1711.86340332	2405.42
1288.85314941	3570.97
14130.7216797	6411.16
1531.66516113	4438.2
946.530517578	704.61
2262.00244141	2958.65
1161.26123047	1447.73
2281.81298828	4790.62
928.075134277	942.45
2771.37988281	2862.95
691.187805176	480.21
1622.58691406	2394.6
1035.13378906	1042.93
1382.13769531	1109.09
3389.84033203	2420.54
2207.74121094	2726.21
2325.75073242	1615.19
2649.9362793	2407.97
6110.203125	6218.71
5379.95849609	8301.19
2131.95556641	2662.77
2600.39477539	1850.72
5712.74267578	5715.3
943.65625	581.24
1947.09509277	861.93
1186.9876709	1051.11
1571.15039062	631.84
2901.03320312	3050.74
1873.55151367	1057.98
3929.23974609	2153.29
1079.59020996	734.67
4189.74804688	4487.05
1344.37158203	1776.5
5488.74316406	3419.96
1718.65527344	2721.59
2783.44628906	6627.85
2951.87744141	3995.77
4329.375	4350.08
2020.60961914	2593.25
1670.97583008	2047.79
2979.30810547	6319.62
1520.78955078	1026.75
5316.16992188	2372.62
2247.16430664	1264.15
2275.9050293	4009.97
1127.93884277	2560.29
1103.41479492	692.3
2796.10107422	4656.17
3193.74267578	2257.47
2128.46240234	3929.97
1925.8482666	2399.52
1882.56054688	2999.49
870.825073242	951.67
2380.30957031	1647.03
2618.06713867	3344.2
1143.91247559	2670.63
4934.29638672	5745.0
1867.5300293	3129.4
1777.73632812	2828.99
1173.97192383	573.07
1362.81481934	1678.27
2945.66967773	1433.17
2420.82666016	2758.64
4482.79443359	6417.56
2310.86132812	695.54
3048.07177734	3255.78
1505.06054688	1759.0
3099.4753418	2174.19
6368.28613281	1781.89
2627.60083008	5917.98
7340.13525391	6374.04
2288.71411133	3057.04
1999.7713623	3867.16
1464.36560059	1095.37
2658.57421875	2895.51
1388.31494141	4928.47
2316.23071289	2032.21
6000.23828125	7271.93
799.437988281	1036.64
4651.19091797	2085.56
1431.02966309	1140.27
1289.89160156	1373.83
4402.12646484	2747.13
3698.76586914	5120.86
1766.64685059	2449.7
2062.8671875	4881.24
1929.82409668	1620.5
2033.78491211	1500.94
7298.29638672	10891.44
1779.67102051	2612.38
1613.63366699	2699.01
2991.78051758	1715.19
2135.06762695	1673.3
1318.98156738	892.57
4810.01074219	5007.23
3914.74243164	6829.88
1217.89697266	1803.78
1539.67163086	1101.0
1252.91467285	1825.93
1330.94506836	916.8
1639.90307617	2389.53
1336.20898438	1058.73
893.284545898	1325.05
2374.95605469	5196.77
3835.21508789	3067.59
2377.79663086	3600.59
997.752441406	904.53
2189.49194336	2074.1
1552.19226074	1504.52
2845.3059082	2074.54
1250.18676758	941.2
1587.58898926	2557.23
1336.64746094	1376.16
990.992919922	782.11
1607.97277832	932.18
1430.70837402	3399.08
2446.99633789	3246.51
4027.4934082	4418.98
1219.73803711	658.35
1251.2232666	1035.99
1641.25244141	1066.27
3181.78295898	4992.89
4096.3203125	1969.09
7487.69091797	9594.19
1344.80627441	632.2
2382.26245117	3529.64
1070.17687988	379.59
4568.0546875	3238.62
2908.95654297	4289.95
1153.86425781	968.49
1490.03344727	1875.43
2097.51000977	3158.67
886.395935059	2036.57
1831.12231445	2401.71
1713.0057373	2927.17
2225.47265625	3476.84
2208.48339844	1767.93
1616.39440918	1756.92
1323.87243652	1676.32
1322.27307129	1435.0
4798.78515625	3130.15
1756.26623535	1178.21
1222.11450195	695.56
2455.78540039	299.35
1408.9753418	990.3
10702.7851562	11498.36
1872.0065918	2710.19
4278.67919922	6928.86
4957.24316406	9617.88
8234.81054688	5734.65
1404.30627441	2641.23
1015.05010986	2000.42
765.469665527	561.37
2561.23950195	1906.13
2625.59570312	3310.22
1413.48925781	2597.51
1548.6340332	2311.1
3650.20800781	5984.04
822.205505371	1584.06
6420.20458984	9421.9
1596.58276367	3257.19
1744.98693848	2148.97
2037.05285645	1461.85
3922.91577148	3394.83
962.293884277	730.93
2278.44799805	2106.76
3632.46972656	1028.98
1023.13806152	540.64
811.584838867	930.0
5221.70019531	6771.09
6124.60693359	5365.73
2486.16625977	1098.12
3317.46582031	4924.31
1343.97668457	764.94
2340.29614258	1732.93
2615.82348633	4161.84
1686.63708496	902.18
1354.00878906	2922.9
7838.91748047	6411.84
1773.31860352	2556.98
738.993041992	980.24
5665.63232422	3936.01
4593.11132812	3777.62
2057.38378906	2799.06
7544.80566406	2900.72
2406.1237793	1184.36
1347.53955078	598.92
2005.76489258	1974.42
2188.9909668	892.26
902.928649902	382.65
1461.01989746	981.33
1456.4173584	1387.34
1687.96948242	4462.6
1761.42578125	1146.0
706.665771484	977.08
1625.4296875	6586.69
3082.79296875	1794.96
1529.74694824	3118.72
4771.13623047	2411.1
910.260864258	1151.24
998.682006836	914.64
1368.86853027	954.64
3148.60913086	3096.73
1187.32287598	2027.75
1139.31469727	701.57
6672.81835938	9244.24
2801.9230957	2541.51
766.095153809	877.68
1315.64477539	2313.66
7332.14550781	8260.48
4048.06396484	5768.4
1418.13000488	3075.94
2333.31518555	7661.72
2449.89892578	4367.07
1931.39086914	1409.89
2421.19042969	4174.66
1992.70178223	1843.52
2561.87939453	6552.02
6109.77734375	8744.35
7052.99072266	6948.44
1823.57470703	1890.11
2870.93164062	4896.99
2765.80102539	1792.75
1969.53955078	7689.9
1947.35961914	1403.16
4054.9609375	2604.1
2437.35888672	1339.99
3123.89794922	2840.95
1625.3359375	682.74
2345.50561523	2504.47
3254.15039062	4521.46
2770.98364258	3599.68
3443.38696289	3300.51
982.562927246	1159.17
1277.33679199	573.96
2184.17382812	1317.98
3208.81811523	2879.04
4734.28222656	6073.57
12601.296875	10029.43
2522.20092773	1794.34
8964.09667969	5784.84
4177.87011719	4324.22
1183.09155273	567.74
2365.00878906	6251.62
1553.61096191	5142.48
1015.52697754	386.48
3956.15405273	3631.81
7734.04492188	13842.15
2198.9453125	1447.09
1002.95892334	1130.66
1119.49633789	2413.88
4954.47314453	4388.52
1356.61584473	1283.61
2407.82592773	1684.42
1953.31445312	3097.19
3346.91137695	2029.04
3172.88037109	4697.59
1825.88391113	1187.87
1204.01452637	534.18
4409.16845703	3514.25
2169.62084961	2336.13
1369.1348877	867.58
2045.59130859	5298.25
2813.28100586	2669.57
3189.07983398	1892.4
1768.76672363	747.94
1036.69775391	509.26
7415.75927734	13699.43
6489.95800781	6831.08
1211.67114258	2278.76
1516.07592773	1040.49
1796.16503906	1940.04
2882.53515625	1021.55
2072.40991211	1473.6
3681.4621582	6872.17
3256.40429688	5184.65
19412.8710938	21478.17
2159.03833008	2393.91
3975.46533203	3893.21
1694.65026855	2073.27
6837.61621094	10827.0
7217.78271484	11696.02
889.203063965	3457.87
2395.41552734	1897.81
5790.64306641	5002.22
1621.9510498	2302.63
1185.86987305	1076.55
1627.91882324	1736.66
1339.0020752	1344.48
1499.81420898	1379.17
6134.93066406	4307.84
7487.83349609	8746.8
2866.85913086	11427.07
2038.47241211	649.57
3599.69482422	5682.92
5258.31982422	4210.79
981.089599609	658.35
4956.77490234	6721.36
2987.2956543	1695.81
1329.65478516	1578.3
1350.37426758	1539.33
6126.92041016	9660.89
2277.10351562	4284.86
1078.96081543	573.37
4662.32470703	2380.82
797.315979004	818.51
2673.73461914	5127.45
5412.98339844	5634.3
1075.84545898	1854.33
3816.26464844	6428.44
4326.05273438	2891.72
1306.67871094	1398.23
1774.68225098	1606.57
5339.64453125	9005.13
3020.48339844	3994.35
3842.03515625	4234.11
1231.61804199	958.53
1741.34875488	2874.89
906.051208496	3191.15
2956.23999023	3881.68
12266.1464844	10376.85
1220.77966309	1367.87
1276.90930176	549.0
1190.62866211	952.33
5066.90820312	6207.93
2206.31396484	2315.03
1966.46435547	1300.56
1224.95935059	1302.94
4510.359375	4363.35
925.218994141	1736.91
801.81829834	691.87
5947.95947266	3418.66
2877.08203125	1686.57
1042.99829102	1032.76
1469.39685059	738.85
2674.69482422	2944.47
7622.12402344	6690.0
947.250244141	425.43
1197.22351074	770.39
1655.43640137	3831.27
1376.75061035	1154.14
1771.29711914	1117.45
2051.32202148	1732.81
1016.70922852	1262.5
1619.09667969	917.1
2698.81738281	2433.26
2852.42016602	3868.66
1959.37145996	2979.42
3145.19384766	5266.78
1780.13525391	1114.65
2613.9519043	2395.29
1541.06945801	1202.1
5140.25488281	16234.18
1290.66186523	1201.11
1605.29223633	2313.75
794.944091797	741.06
791.008605957	677.51
1403.30151367	3855.11
4584.38525391	4911.81
7291.49951172	10028.69
2679.13696289	4783.58
1689.90625	3139.26
5113.01757812	3940.05
3105.1262207	848.62
1285.65332031	1902.88
1968.43444824	2108.55
2821.22314453	4318.94
2556.24804688	1853.61
7525.43212891	4664.1
1115.14624023	1173.77
2138.45947266	382.98
1022.7142334	699.58
2055.72558594	2325.35
1861.91052246	991.16
1753.33666992	2631.84
1487.91479492	475.95
3138.16503906	5532.74
2628.24365234	2821.27
1523.07983398	682.87
1759.18798828	764.12
1253.00720215	1094.79
2143.45678711	1859.97
1819.97741699	1709.38
840.681091309	644.1
2679.35913086	1637.55
916.727111816	2361.89
1611.77648926	1576.01
2429.64575195	2906.65
6633.52392578	5669.05
2646.04711914	2633.46
1261.76391602	1057.08
1989.52770996	1441.46
1726.1784668	3080.84
1200.28564453	730.14
1124.03442383	757.96
1540.36633301	1868.39
1253.3203125	1483.72
7786.31542969	5087.57
1797.83337402	1688.23
1057.65808105	1287.37
1818.75341797	1439.57
998.268310547	467.25
5424.03173828	7023.06
1441.34179688	452.89
6387.22021484	15049.2
3132.37939453	4617.35
1069.36022949	1369.42
2978.96582031	2464.05
1242.08178711	314.76
1408.64685059	896.57
7520.26660156	5644.53
2900.18115234	7348.96
2353.69555664	4208.22
819.528991699	928.46
1929.04199219	1426.09
2582.60791016	3797.62
5913.48095703	6653.78
1567.71984863	2099.08
1396.53283691	2300.94
624.500183105	297.16
1629.8404541	1818.49
2240.09057617	980.05
1766.11791992	4091.2
766.840759277	269.55
1391.24279785	963.57
2288.15649414	2093.06
3053.11645508	2023.96
855.813354492	1408.76
1443.19787598	4119.79
4458.52197266	4813.04
818.589294434	1117.22
2252.38647461	2856.53
1511.65014648	1833.38
11817.7333984	13606.67
1665.13842773	2801.96
1470.9967041	8664.72
4698.24658203	3584.65
2398.92138672	1542.51
1273.37121582	1582.02
1453.54846191	1735.71
1316.86364746	1502.06
864.509399414	1296.57
3703.20263672	5919.96
1999.13537598	1130.79
1740.81079102	2040.33
1423.81213379	3931.6
4432.50390625	7457.62
1486.75878906	754.88
2329.04125977	677.88
3115.70996094	1009.35
1247.10253906	1405.2
1745.07177734	4103.0
2462.01367188	3429.43
4083.72167969	1881.33
1418.40930176	3313.45
2842.56811523	1360.28
1626.77270508	1862.19
3536.87060547	3032.06
2761.49047852	4048.86
1546.55444336	2526.22
1676.88085938	2009.57
2139.6640625	3902.89
3236.3671875	3524.88
966.170288086	1649.76
4047.15307617	2889.18
1245.03186035	1515.33
1993.1151123	3286.05
2121.21679688	1907.04
1592.28186035	2188.52
1514.25170898	798.23
2650.39868164	3399.04
4195.68603516	5676.59
1129.6607666	1367.89
1284.9375	1289.82
1526.09973145	522.91
1147.85192871	750.43
4675.71826172	645.9
1958.53820801	1582.42
1879.18469238	2047.69
4823.91601562	7148.96
3037.70605469	3882.54
3285.56469727	2293.17
7020.32958984	6546.0
1053.17102051	585.29
1306.07006836	883.07
2103.17358398	2658.33
1585.59472656	3005.19
3296.07836914	1624.73
1443.11669922	913.49
625.066833496	2290.44
1346.97412109	612.96
1496.95056152	3636.84
1239.75756836	925.93
1431.72717285	5965.12
828.541503906	1306.62
2544.48950195	8177.86
2661.31005859	580.0
4889.32763672	9832.36
1017.34063721	597.52
1492.17858887	2133.4
1767.00488281	3521.04
1331.14245605	2946.22
5317.81787109	2845.38
4446.8359375	4384.07
1644.86584473	1618.04
1958.43835449	2267.13
1304.95703125	2022.61
1309.66479492	2128.49
1075.52697754	659.05
1406.8927002	1790.94
1904.58166504	1147.15
1819.43603516	1194.38
2826.07568359	3758.67
6478.70947266	4369.38
1636.38244629	1203.73
1295.79309082	1477.13
1555.67919922	1760.93
1630.7421875	875.32
2206.57495117	586.51
1336.26379395	751.45
3066.00439453	2772.82
1373.21337891	1644.01
1524.86828613	2210.63
956.810180664	536.71
1892.21179199	4076.74
2893.25415039	1758.24
5954.54345703	4171.9
1921.87695312	1673.71
3544.79931641	2997.71
1204.55944824	1171.51
1218.43078613	1045.38
1377.34484863	2300.32
1795.36962891	1674.78
1688.69885254	10496.39
1309.40942383	710.0
1578.78649902	1182.65
2330.50097656	6058.35
1534.50366211	4609.21
1322.13623047	910.01
1254.4432373	549.45
1927.75927734	2520.83
3456.43530273	4185.96
5785.42675781	4234.55
984.212585449	1894.73
6350.18310547	5554.7
1164.9810791	2094.67
1496.38391113	2894.79
865.002990723	726.78
2340.50708008	3524.23
2326.60913086	2633.04
2703.62695312	3383.21
1698.77807617	928.35
5325.06982422	4124.53
5051.71923828	5349.0
2203.1171875	2553.23
1541.55603027	1430.44
2985.51000977	3507.11
1338.30310059	1507.55
4642.31445312	5114.39
1034.69262695	1656.88
8027.46044922	7247.61
2058.48388672	1378.52
1282.82543945	1739.64
1399.80358887	1490.33
3794.80151367	4136.0
1763.81359863	2862.12
2172.15698242	2046.43
2751.45361328	3627.09
3007.62890625	1122.02
1934.3503418	865.2
1766.39416504	1088.99
3752.23999023	4738.99
1769.00292969	4199.76
2908.43359375	2812.92
2352.82250977	2459.7
1021.46655273	2463.21
1389.11352539	1547.65
2093.68774414	2669.54
5931.6796875	3059.67
1852.97119141	696.22
3957.95410156	4272.73
4834.67480469	6101.28
1086.78051758	650.54
1320.56237793	1889.72
2573.38574219	1898.5
1437.38500977	1358.03
2063.04418945	4024.34
2190.17797852	1474.57
2647.73095703	3453.24
1403.37451172	1620.33
2147.87451172	4304.3
2973.76293945	4168.36
1984.60351562	3897.45
987.768798828	612.48
4619.97998047	4071.61
1449.4967041	1401.89
1055.04125977	1409.76
1405.90087891	1050.79
2269.19189453	1411.88
1071.10864258	1288.07
1745.40551758	2233.53
822.164733887	842.2
963.744506836	1416.01
1879.33789062	1464.6
4512.17919922	6580.21
2783.93334961	3361.38
2173.34838867	1475.81
1879.7878418	1663.53
1427.35437012	2310.01
3337.19042969	2158.54
3631.74243164	7075.42
1272.66821289	865.46
905.036071777	797.92
1378.34216309	997.15
1569.98657227	705.01
2061.04248047	2934.25
2811.95874023	1789.19
1551.11193848	2055.51
1304.04638672	2943.73
1279.03845215	563.04
1421.1192627	2091.21
1230.32556152	1295.1
1287.43798828	1679.44
3871.1015625	2974.18
3190.96606445	2442.98
1916.69519043	787.43
1466.9934082	313.24
1293.44665527	968.53
5727.43896484	7007.4
799.819274902	1307.23
816.808959961	126.35
1158.16333008	936.67
2718.42602539	2934.15
1536.8873291	3741.03
2082.51708984	823.0
2040.31140137	2233.94
1210.30310059	375.12
1458.85559082	802.91
1814.06066895	1265.93
4878.27050781	3368.01
1015.38122559	710.42
789.400024414	888.6
